hex_id,lat,lon,restaurant_accessibility,grocery_store_accessibility,school_accessibility,hospital_accessibility,marta_stop_accessibility,police_station_accessibility,park_accessibility,crime_incident_accessibility,police_station_norm,grocery_store_norm,hospital_norm,marta_stop_norm,school_norm,restaurant_norm,park_norm,user_match_score,suitability,suitability_label
8844c1a903fffff,33.73474563217543,-84.30833396544118,0.3197772507726515,0.5198163267084664,16.115866090751574,3.7455746677281843,421.14280886226845,8.886032799500407,10.788805279384396,-105.8949880280709,0.37690103756460164,0.21024031724575154,0.41507019305327597,0.5502704956429341,0.6479963968134249,0.09063319193883075,0.2076147744081866,0.3420909475146982,5,
8844c1aa4dfffff,33.65634950056108,-84.40696172730468,0.0,0.07740751385415613,13.256402502379267,2.1225167367980613,250.87995128456333,5.371257141943659,6.916080292488598,-132.2137806385835,0.17521853681403876,0.01692525657118201,0.11165020070668724,0.28461839509730524,0.4125146093558131,0.0,0.1286367473736448,0.151885315133849,9,
8844c1aa89fffff,33.73153202151982,-84.44057578162439,0.37259030965005485,0.3436541445376901,16.979621144238006,3.175620227318206,505.18607856439144,13.650290257446038,27.737199552591843,-402.4362993743932,0.6502804654299719,0.13326444799216414,0.3085209635701386,0.6813987490431357,0.7191281240183552,0.10560178676709624,0.5532501463054235,0.43242235516995653,3,
8844c1aaadfffff,33.73594854797934,-84.40729896916898,0.765720413012452,0.3075548758426412,19.32748709217558,3.928552808975988,683.971531239629,15.92563747778714,29.96600754430343,-1167.029508370424,0.7808429144123437,0.11749050290940859,0.4492767516480054,0.9603482024111565,0.9124789582025791,0.21702508541915835,0.5987031176420986,0.5470756048367957,1,Okay
8844c13221fffff,33.838672093946926,-84.34026133541921,1.536036927660337,1.0878399920184172,11.951514325210447,4.577815604194228,267.74188982158415,3.479430702371703,12.986997734339917,-137.66465905206104,0.06666302019135503,0.4584440738923109,0.5706521558168198,0.3109271829055125,0.30505480408270946,0.43535282561031213,0.2524433908790297,0.3452421326038913,5,
8844c1a8edfffff,33.76234471537287,-84.37753256746021,2.451134636047448,1.1917612714427313,19.324975859823788,6.1811909969383985,630.7646296272912,16.88927456475525,40.12896201360324,-1967.3099483531798,0.836137691789633,0.5038535410041378,0.8703926272591113,0.8773322976041353,0.9122721538616089,0.6947153226192032,0.8059603061961834,0.7787688910049148,0,Most Suitable
8844c13241fffff,33.81231274678571,-84.37004562444778,2.1565269189319394,1.7994417371925167,13.309082024195888,5.235254078742273,337.2328162593415,11.211018927682911,36.80808474905325,-682.9954554630981,0.5103118330826781,0.7693857426554999,0.6935559493994712,0.4193501874273707,0.41685285937243644,0.6112158313093159,0.7382363301159058,0.607574406099845,1,Okay
8844c1a1adfffff,33.741508435972484,-84.47307845583393,0.08448360151294036,0.14324629822875154,14.706534026058682,2.525545582524186,436.2568355910595,10.444191426476497,23.515346538562405,-261.0654722174801,0.4663102514297763,0.0456941875379938,0.18699378946916378,0.5738521094213456,0.5319354562003918,0.023944850526749453,0.46715221200693247,0.3090702772125662,6,
8844c1a163fffff,33.682308355939654,-84.45742337298958,0.0,0.13026582258386377,14.583163498745808,1.9773375218749463,318.902794064771,5.842147814406035,6.573039683425074,-61.069939076321056,0.2022388697329095,0.04002223579569748,0.08450990248232776,0.39075082660192856,0.5217756792375522,0.0,0.12164098325710189,0.1793173975087005,8,
8844c1aa91fffff,33.754324062583784,-84.45349178573674,0.36559897649565715,0.20278435683594842,16.006660044387722,3.056462549749069,505.86143395581666,12.527406394263501,26.856885403498072,-414.6114230385072,0.5858478962865596,0.07170995186655515,0.28624522040221256,0.6824524702181434,0.6390030894310507,0.10362026107019376,0.5352975483540399,0.3943000311568744,4,
8844c13265fffff,33.81669141378874,-84.33676768198696,1.4142258459507924,1.2308081842570144,13.834106303545557,5.632406774594989,323.57614765846836,8.313846142666613,18.721122271381887,-103.0374082042932,0.34406820637145435,0.5209154893662142,0.7678010306375763,0.3980424121915312,0.46008951965468226,0.40082839611389737,0.36938168219543177,0.47109315852846495,2,Less Suitable
8844c1a827fffff,33.74474948683955,-84.34077546216947,1.0214491083450807,0.6146104951364204,18.14272277704763,4.376158812839068,436.031850722242,12.98995967659647,22.429295840487384,-502.05741435418724,0.6123898186737606,0.2516615997537017,0.5329537465834808,0.5735010774708504,0.8149115613744443,0.28950525051016157,0.44500394646169306,0.49741176339887183,2,Less Suitable
8844c1aa1dfffff,33.69354471525175,-84.41906571385263,0.1614838262049917,0.18060906812190486,16.689892854096755,2.976385440453017,455.29896823631054,12.490037771116091,15.947271720704224,-248.2733821363042,0.5837036350021243,0.062020232406461304,0.2712753321272936,0.6035625383900991,0.6952684966683403,0.045768717380897266,0.31281344031859293,0.34963555739980917,5,
8844c1a969fffff,33.70436093028195,-84.29118792792056,0.06433267413843557,0.07448096704252084,13.30160343306426,2.9939603493055804,299.0488951001453,3.579521989725536,1.2740544970708343,-0.2250637422699221,0.07240639134890334,0.015646471976435365,0.27456084560645877,0.35977384172684246,0.41623698441795154,0.018233553478363147,0.013576662470157735,0.1523919738710294,9,
8844c1aabbfffff,33.76033170893566,-84.43899876700496,0.624248528204269,0.26062221724675805,17.02414840868086,3.469277237280871,556.0558341742704,13.166158380987763,27.739951914398247,-520.7956480552269,0.6225003346192783,0.0969827971845912,0.3634182078504661,0.7607681289787436,0.7227950214966928,0.17692827284482002,0.5533062763187578,0.44866384227753514,3,
8844c13253fffff,33.83590353418285,-84.39234532744001,1.3337970360776958,1.327442755186827,10.974114694604864,4.304483451583864,171.78802773242052,8.022805222079175,23.668410728480676,-289.1372066134233,0.3273678913574305,0.5631409545915408,0.5195545097792651,0.16121546431874717,0.22456424878718784,0.37803277902410437,0.4702737111503755,0.3943910502845043,4,
8844c13215fffff,33.84868433120935,-84.37274972762008,1.6476345522305433,1.685180071685405,9.973627119175706,4.004930726403427,169.90537475203553,2.783702865097572,16.72314779024263,-876.4396801431121,0.02674123179454843,0.7194579379678508,0.46355510036227554,0.15827806078897555,0.14217236117958965,0.4669824956482851,0.32863619081154116,0.34256682279362743,5,
