hex_id,lat,lon,restaurant_accessibility,park_accessibility,clinic_accessibility,restaurant_norm,park_norm,clinic_norm,user_match_score,suitability,suitability_label
8844c132edfffff,33.8630705206364,-84.37195185500566,6.030446649723935,3.5471598575555165,0.3681326937754455,0.09768183419680594,0.17435322578837392,0.050166622226975405,0.08634288856803052,1,Okay
8844c1a901fffff,33.72714949491081,-84.30404621421303,0.0,3.6214367286475713,0.2788000798840831,0.0,0.1780041500760917,0.037992980577071095,0.03299760723843761,2,Less Suitable
8844c1aab3fffff,33.76713296689207,-84.43390480943499,0.0,4.528701432287743,1.0739121405090581,0.0,0.22259884951898853,0.14634544980333364,0.08079806487323231,1,Okay
8844c1ac69fffff,33.82190339676981,-84.48287471625756,0.9084244570366684,2.264655542166565,0.25620358165884155,0.014714758681538381,0.11131440784525726,0.03491368333103599,0.03245429345770931,2,Less Suitable
8844c1a8d5fffff,33.77993514729868,-84.41431753149966,16.31224683145653,4.862145644866111,3.4973672214297555,0.26422755774493983,0.23898860256597051,0.47659744204489285,0.3466516159470241,0,Most Suitable
8844c11499fffff,33.683176605425565,-84.29708579019767,0.5212588929436763,1.0483912191025069,0.0,0.008443408541963595,0.05153147821894213,0.0,0.00937485209287601,2,Less Suitable
8844c1a1dbfffff,33.739439329563375,-84.53459852023155,0.0,0.7481812975447614,0.2069975918236281,0.0,0.03677528725512724,0.02820822536681267,0.014960818872237793,2,Less Suitable
8844c1af25fffff,33.79592655024531,-84.432325574495,3.981946454653868,3.968419283139821,1.129560112876362,0.06450000405556437,0.19505935201156496,0.1539287773769247,0.11332744817970856,0,Most Suitable
8844c1aa25fffff,33.68956948816151,-84.3721271236066,0.0,1.8487071639227997,0.17533124339468978,0.0,0.09086933504884238,0.0238929505601927,0.01864411372896132,2,Less Suitable
8844c13257fffff,33.83510061569381,-84.38294577695409,20.215087818498407,8.189676702723052,1.0265704168944911,0.3274462027867918,0.4025464339426969,0.1398940413728872,0.2599353613368205,0,Most Suitable
8844c1ad03fffff,33.8467051997663,-84.43426275212293,3.886458671924875,0.2600795760586635,0.5865949085490922,0.06295328251035659,0.012783667742211706,0.07993716851293775,0.06472987543457456,1,Okay
8844c1b8a7fffff,33.64954380290114,-84.41205051091653,5.27417513777928,2.1399079791942706,0.41801273662510563,0.08543166555615851,0.10518270223093892,0.05696393555614853,0.07601967722363256,1,Okay
8844c1acc1fffff,33.87667180734677,-84.53192293836109,5.359388146843608,3.7047715003288073,2.406372745457583,0.0868119551941099,0.1821002965274597,0.3279241276307207,0.1927856583020892,0,Most Suitable
8844c1ab13fffff,33.70316888923743,-84.36194495367852,0.12465674756454108,2.4232051919626927,0.19039218552916037,0.0020192036269270413,0.11910758435820477,0.025945353422577967,0.023298501618315186,2,Less Suitable
8844c1ace3fffff,33.88947801778915,-84.51230510832535,3.1611079326879112,4.921111324998496,1.292468548977923,0.05120397192688276,0.24188693727732793,0.17612883216608044,0.12024221255760635,0,Most Suitable
8844c1b8b1fffff,33.65872403018441,-84.43512471815413,6.174774474416619,2.975199906788299,0.5598446096155338,0.10001967208187568,0.14623973036030294,0.07629181952940772,0.09515053688873124,0,Most Suitable
8844c1a12dfffff,33.688324546334805,-84.4429397523415,1.3903095736016355,6.228276773624679,0.6649972633716201,0.022520386488620047,0.3061379216589967,0.09062130872268019,0.07812250889928177,1,Okay
8844c1aa3bfffff,33.70715118842691,-84.40888364725164,0.5274128147448576,4.641983510663085,0.6932484524148507,0.008543090440164387,0.2281669932119439,0.09447118881254561,0.06487672006629483,1,Okay
8844c1aeebfffff,33.835053447724114,-84.55309043778102,0.0,1.1358613175883034,0.18548494514073424,0.0,0.055830888012538306,0.02527662804473012,0.01569374001914588,2,Less Suitable
8844c1b887fffff,33.644318110116295,-84.43591306447702,14.756570888905031,0.4405326007067305,0.3902756490864836,0.23902854873103338,0.02165345884667619,0.053184113726264075,0.14295326574068995,0,Most Suitable
8844c1a055fffff,33.690178738766555,-84.55142198277082,0.0,0.2696403847605778,0.0,0.0,0.01325360930257687,0.0,0.001325360930257687,2,Less Suitable
8844c114ddfffff,33.66118814828246,-84.2936079532094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,Less Suitable
8844c1af61fffff,33.77552587973594,-84.4476105616137,0.0,4.672414134871828,0.7801749760438009,0.0,0.22966274691536018,0.1063169448296893,0.06549305262341173,1,Okay
8844c1b8d7fffff,33.63908627007424,-84.45977985112913,1.0157495485074006,0.8235883992657858,0.0,0.016453222248027442,0.04048176566613211,0.0,0.012274787690626933,2,Less Suitable
8844c1b8abfffff,33.643528014309965,-84.42652542379818,11.308456167520054,0.9327594042709422,0.3933816927496574,0.1831756094597255,0.045847838143712814,0.05360738425264112,0.11761554224529049,0,Most Suitable
8844c1a063fffff,33.68782423291424,-84.5232102527568,0.0,1.802326651138961,0.3984720927818457,0.0,0.08858959792327795,0.054301069382261105,0.03057938754523224,2,Less Suitable
8844c1a889fffff,33.77913663231031,-84.40492039239916,23.123617167961818,7.851940653598219,4.464126055749162,0.3745588792058486,0.3859457246443808,0.6083407673347578,0.46921031900126553,0,Most Suitable
8844c1ac09fffff,33.837892485703236,-84.5009144931782,5.411989042868347,1.4166588487215834,0.9021429606714637,0.0876639902592617,0.06963290351579152,0.12293791306223052,0.09997045070610222,0,Most Suitable
8844c10699fffff,33.78388996947607,-84.29143800901976,12.074456108929047,6.67147316388468,2.8600377141600775,0.19558336026453554,0.32792231351125617,0.38974650713497944,0.28648251433738514,0,Most Suitable
8844c13063fffff,33.87260699145108,-84.31476661778376,4.090934615897366,3.912097033945627,0.39780638424081494,0.06626540620807152,0.1922909496206359,0.054210351145451814,0.07404593852428007,1,Okay
8844c1ab09fffff,33.67278104168855,-84.34477799080206,0.0,0.974473234419809,0.0,0.0,0.04789819424225508,0.0,0.004789819424225509,2,Less Suitable
8844c1a919fffff,33.736351255715235,-84.32709906843684,1.418203693939619,4.943154456543264,0.1995380921541748,0.022972218499777194,0.24297042131685367,0.027191695435494,0.04665982955577157,1,Okay
8844c1a1c9fffff,33.71585702227779,-84.51225085913242,0.8215413625827032,1.891562106118308,0.0,0.013307416817839746,0.09297578012400468,0.0,0.015951286421320342,2,Less Suitable
8844c1adc7fffff,33.877890154417,-84.46091265976457,19.79724939926324,3.7897581352531606,0.17674636359419224,0.3206780103858768,0.1862776368625444,0.024085793525934575,0.18860108628956665,0,Most Suitable
8844c1304bfffff,33.8606513869872,-84.34375658145927,5.456477884594347,4.06368003343177,0.9029574699214382,0.0883846253819165,0.19974169500466255,0.12304890884862696,0.1133860457308753,0,Most Suitable
8844c1a319fffff,33.65218456229694,-84.52985313497145,0.12438271642780735,0.3947390000476124,0.5715110580328493,0.0020147648406118666,0.01940257015938593,0.07788164385193574,0.03410029697701883,2,Less Suitable
8844c1a181fffff,33.74388180918476,-84.50128705968261,0.0,1.3205965093534413,0.7593829396055822,0.0,0.0649111600877535,0.10348354737555861,0.04788453495899879,1,Okay
8844c1a9ebfffff,33.76512991587259,-84.32549325445757,3.92110922448968,12.702073095545806,2.4679719885787614,0.0635145559494671,0.6243438433401549,0.3363184539466897,0.22871904388742492,0,Most Suitable
8844c13225fffff,33.837865327091066,-84.33086760074114,5.536908488188754,3.5014450045374605,1.9990485809962428,0.08968744909316144,0.172106207776721,0.27241675806545496,0.17102104855043482,0,Most Suitable
8844c1acd5fffff,33.8918654242718,-84.54056676062463,0.8647022085030907,1.775416809144407,1.1670939617654494,0.014006540919233161,0.08726690090774529,0.15904363527947166,0.07934741466217977,1,Okay
8844c1a957fffff,33.728754953714706,-84.32280897310353,0.0,4.392667388952607,0.20261581667500445,0.0,0.2159123805621422,0.027611106821567036,0.03263568078484104,2,Less Suitable
8844c13287fffff,33.89345242909567,-84.38916289855418,0.6216825627690629,0.8557920761469988,0.0,0.010070082126045009,0.042064670066261224,0.0,0.009241508069648626,2,Less Suitable
8844c1af11fffff,33.80750442218088,-84.48365822229496,0.9996246460095017,3.789970038328532,0.3552423447130575,0.016192029314281563,0.186288052515131,0.04841001304034032,0.04608882512479001,1,Okay
8844c1acd1fffff,33.892659958477836,-84.5499896325012,0.16976072978665094,0.6355292317300776,0.946499524590936,0.0027498028625968425,0.03123811051225277,0.12898252421212256,0.05609172216737272,1,Okay
8844c1ab43fffff,33.66598131987238,-84.3498678806638,0.0,0.8240491369052445,0.0,0.0,0.04050441226141049,0.0,0.004050441226141049,2,Less Suitable
8844c1a9cdfffff,33.75154377951323,-84.33568174498627,6.203013706713963,9.682602922490176,1.8439900084858465,0.10047709425428483,0.4759281006093413,0.25128642935053774,0.19834592892829167,0,Most Suitable
8844c1ae85fffff,33.84945668890822,-84.55231554218578,0.0,1.2881315011675771,0.7827407001637984,0.0,0.06331541049378053,0.10666658427992803,0.04899817476134927,1,Okay
8844c1b893fffff,33.661092918536774,-84.46329813760414,0.256071590219065,3.025532051769123,0.5439306033950746,0.004147875617046745,0.14871370170376033,0.07412316688953517,0.04659457473471348,1,Okay
8844c1ad3dfffff,33.85269970826696,-84.41975922454367,2.7021649729593955,0.24548502297975738,0.4061384213321155,0.0437699636847164,0.01206630300241097,0.05534578454815684,0.04522992596186203,1,Okay
8844c1ac51fffff,33.839481142717176,-84.51974262395646,1.4319200060148805,1.927491766823823,1.2061539482458,0.0231943968225037,0.09474182746809179,0.16436646484360098,0.08681796709550144,1,Okay
8844c1ae3bfffff,33.8190672538972,-84.53503245100725,0.15109760393010752,1.4037915103447702,0.3612749535952545,0.002447495509360171,0.06900043640311564,0.049232095990193396,0.027816629791069008,2,Less Suitable
8844c106dbfffff,33.7703115634345,-84.30162864134526,17.700466187359666,9.72255200389245,3.038573613346061,0.2867140866587367,0.4778917141732839,0.4140761664123484,0.3567766813116361,0,Most Suitable
8844c13345fffff,33.805868717613336,-84.29491933674718,1.5389783190033643,4.761235956443386,2.669437618967909,0.024928539081967946,0.23402859783082264,0.3637728211961707,0.18137625780253452,0,Most Suitable
8844c13303fffff,33.83544126379392,-84.30269339423128,1.6525032646162772,1.609277139993416,1.6861002220721217,0.026767428563739516,0.07910065286392277,0.22977028204158204,0.11320189238489485,0,Most Suitable
8844c1ad21fffff,33.844301874110634,-84.40605010368415,0.0,1.4952686952960412,1.0085926894153543,0.0,0.07349680615321906,0.13744415882185382,0.06232734414406344,1,Okay
8844c1a35bfffff,33.63855213253569,-84.54002861982306,0.0,0.16327845957917148,0.3921260465205958,0.0,0.008025611270027069,0.05343627331604366,0.022177070453420173,2,Less Suitable
8844c1a955fffff,33.721158625511876,-84.318519706142,0.0,2.9984059829759064,0.19631896420519285,0.0,0.14738037651206345,0.026753014550999172,0.02543924347160602,2,Less Suitable
8844c132d9fffff,33.87468574519555,-84.42327466857094,0.0,0.6303880314135467,0.2199940618060433,0.0,0.030985405560796455,0.029979295991389557,0.01509025895263547,2,Less Suitable
8844c1aa37fffff,33.71315728890328,-84.39440201247092,0.12555966334841856,6.204895880025664,1.262437540973416,0.0020338291555184332,0.3049886827229167,0.17203641044116744,0.10033034702651786,0,Most Suitable
8844c1ae21fffff,33.80228822067944,-84.5075725594822,1.1543722911292364,3.1199009028125033,0.5010290786821361,0.018698648589924118,0.15335220525423032,0.06827683859643319,0.05199528025895837,1,Okay
8844c1a31bfffff,33.659783454221035,-84.53416524240953,0.0,0.579273201349998,0.5018532138356556,0.0,0.028472962968669836,0.06838914613556146,0.03020295475109157,2,Less Suitable
8844c1ab3bfffff,33.70157158827297,-84.34317760887674,0.0,1.8364576063616718,0.0,0.0,0.09026723366039952,0.0,0.009026723366039952,2,Less Suitable
8844c1aa57fffff,33.686740257187616,-84.42415621746335,0.25956050969359323,5.0334906193225715,1.1317969386578173,0.004204389516171029,0.24741070650793892,0.1542335967962895,0.08853670412739521,1,Okay
8844c1af09fffff,33.7847130284517,-84.47072475931795,0.0,3.2352121077315887,0.6128877897758331,0.0,0.1590200864195979,0.0835201837193112,0.04931008212968427,1,Okay
8844c1a905fffff,33.726345828667675,-84.29466658137001,0.0,3.163156652473384,0.29759403138486284,0.0,0.15547835118227607,0.04055409259193284,0.03176947215500074,2,Less Suitable
8844c1a169fffff,33.66790204571386,-84.45820907172546,0.42182249087629636,4.019580408052915,0.42040459114746576,0.006832726828973497,0.1975740701302198,0.057289881238979726,0.04608972292310062,1,Okay
8844c1ae03fffff,33.804663434266345,-84.53580931847713,0.30601104692298603,1.3166143313285779,0.505116592271441,0.004956800397080127,0.06471542445356164,0.06883385717573755,0.03648348551419125,1,Okay
8844c1ac63fffff,33.83630130055605,-84.48209100435452,2.1411884585072007,1.558066411786314,0.40579142551798364,0.03468320476686245,0.07658349659907007,0.05529849831627299,0.047119351369847434,1,Okay
8844c1af59fffff,33.77949603885703,-84.49463103097375,0.259206025831884,2.0863841946632373,0.8833659495413828,0.00419864754782006,0.10255185251901797,0.12037910956598612,0.06050615285220627,1,Okay
8844c1a1e3fffff,33.73549354698936,-84.48757266732433,0.0,1.1272022887106843,0.7614949850790309,0.0,0.055405271553840556,0.10377136258236912,0.04704907218833171,1,Okay
8844c1a1b1fffff,33.76509307746786,-84.4954127331023,0.0,1.8681187733287241,0.9047010241643287,0.0,0.09182347212007076,0.12328650857425384,0.058496950641708616,1,Okay
8844c1a819fffff,33.74195122721085,-84.39281357831648,12.857031773964088,14.58469917301766,3.7052015114208565,0.20825960645301772,0.7168803916610232,0.5049196869530159,0.37778571717381754,0,Most Suitable
8844c1a8abfffff,33.791930043944554,-84.38533395874786,37.04830320009939,12.62272309780948,5.590881298344152,0.6001124660692876,0.6204435601200006,0.7618873160474523,0.6668555154656248,0,Most Suitable
8844c1ae39fffff,33.81146980814874,-84.5307137621481,0.3874387030551237,1.8207037369714423,0.556152637795634,0.006275774474348205,0.08949288515141292,0.07578870269492594,0.04240265683028577,1,Okay
8844c1ad4bfffff,33.81871658952974,-84.4452464223543,3.4254887286029048,2.5835927934981346,0.851918662841553,0.05548644096631456,0.12699110154579377,0.11609368700339226,0.08687980543909356,1,Okay
8844c1306dfffff,33.857417083401415,-84.3061792107661,5.390560801875426,3.4686047815510532,0.5434897040913638,0.08731689326871034,0.17049201528379077,0.07406308412811956,0.09033288181398207,0,Most Suitable
8844c132d5fffff,33.88067548431155,-84.40876852582028,0.14466372953388024,0.9528505769469767,0.17485334370716807,0.002343278908415012,0.04683537772653609,0.023827825637870764,0.01538630748200942,2,Less Suitable
8844c1a183fffff,33.75147962370935,-84.50559942930042,0.0,1.2433931396151652,0.850064695298239,0.0,0.06111638987830564,0.11584104090338779,0.05244805534918568,1,Okay
8844c1a355fffff,33.636986696308696,-84.52123141193916,0.0,0.0,0.5524740874699383,0.0,0.0,0.07528741485048185,0.03011496594019274,2,Less Suitable
8844c1ac33fffff,33.873487928681,-84.4942524619328,1.638190528720517,4.063768626065331,1.1542226854939759,0.026535589302756034,0.19974604959032058,0.15728962520319215,0.09615824969168693,0,Most Suitable
