type,name,lat,lon,amenity,cuisine,leisure,osm_id
restaurant,Delta Skyclub Lounge,33.6405162,-84.4243066,restaurant,,,4920549421
restaurant,Delta Skyclub Lounge,33.6405995,-84.4359992,restaurant,,,4946370122
restaurant,Torched Hop Brewing Company,33.7722488,-84.3793041,restaurant,,,5111860821
restaurant,JINYA Ramen Bar,33.8566636,-84.3827845,restaurant,ramen,,5115722740
restaurant,Urban HAI Chinese,33.7840851,-84.3846331,restaurant,chinese,,5165488841
restaurant,Grant Central Pizza,33.7422197,-84.3735188,restaurant,pizza,,5236656422
restaurant,Boruboru Sushi,33.800788,-84.3266198,restaurant,japanese,,5257720859
restaurant,Aladdin's,33.8006944,-84.3264374,restaurant,mediterranean,,5257720860
restaurant,Papi's Cuban Grill,33.8010488,-84.3271482,restaurant,cuban,,5257720861
restaurant,Paradise Biryani,33.8009173,-84.3272823,restaurant,indian,,5257720862
restaurant,Chow Mei Mei,33.8009195,-84.32758,restaurant,chinese,,5257720863
restaurant,Agavero Cantina,33.7892067,-84.4255992,restaurant,mexican,,5258449441
restaurant,Truva Turkish Kitchen,33.7599713,-84.3857253,restaurant,tapas;turkish;mediterranean,,5269336721
restaurant,Varasano's Pizzeria,33.6409258,-84.4396825,restaurant,,,5276555555
restaurant,Low Country,33.6409439,-84.4394171,restaurant,,,5276555557
restaurant,LottaFrutta,33.7559246,-84.3680886,restaurant,sandwich,,5353831522
restaurant,Tio Lucho's,33.7730378,-84.3523927,restaurant,peruvian,,5369463421
restaurant,Simon's Restaurant,33.776135,-84.3826208,restaurant,burger;sandwich,,5379197056
restaurant,Babs Midtown,33.7767491,-84.3831638,restaurant,burger,,5379197059
restaurant,Sivas Hookah Lougne,33.7762215,-84.383173,restaurant,american,,5379197060
restaurant,Food Terminal,33.7787579,-84.410157,restaurant,asian;chinese;japanese;malaysian,,5411270049
restaurant,Highland Bakery,33.7554211,-84.3878114,restaurant,bakery;sandwich,,5413278623
restaurant,Yumbi,33.8073576,-84.3935081,restaurant,asian;mexican,,5430296963
restaurant,57th Fighter Group,33.872574,-84.3056273,restaurant,american,,5438417247
restaurant,Pasta Da Pulcinella,33.7849079,-84.388107,restaurant,italian,,5492390121
restaurant,Wing Nuts,33.7732921,-84.4041932,restaurant,,,5517808982
restaurant,Satto Thai and Sushi Bar,33.7731848,-84.4038448,restaurant,asian;thai,,5517808983
restaurant,La Costilla Grill,33.8587116,-84.3091102,restaurant,mexican;tacos;parrilladas;steak_house,,5611973688
restaurant,Mariscos El Malecon,33.8583754,-84.3092934,restaurant,seafood;mexican,,5611973689
restaurant,Yo! Chef What's cooking?,33.8587872,-84.3091021,restaurant,cuban;sandwich;coffee,,5611973690
restaurant,Buffalo Wild Wings,33.6409595,-84.4291027,restaurant,wings,,5657200853
restaurant,Aamar Indian Cuisine,33.7573385,-84.3898383,restaurant,,,5729291032
restaurant,Red Pepper Taqueria,33.84264,-84.3704863,restaurant,,,5735177421
restaurant,Naan Stop,33.8480077,-84.3740024,restaurant,indian,,5735178023
restaurant,Twin Peaks,33.8474054,-84.3728849,restaurant,american,,5735182021
restaurant,Bowl Lab,33.8647205,-84.4719725,restaurant,,,5900903888
restaurant,Porfirio's Mexican Bar & Grill,33.7623766,-84.3879297,restaurant,mexican,,5946455291
restaurant,Da Vinci's Pizzeria,33.8832989,-84.5008484,restaurant,pizza,,5976757360
restaurant,Wagaya,33.7863572,-84.3983592,restaurant,japanese,,6017944810
restaurant,C Ellet's Steak House,33.8893144,-84.4686983,restaurant,steak_house,,6050334060
restaurant,Antico Pizza,33.8891006,-84.4689309,restaurant,italian,,6050334061
restaurant,Sports & Social,33.8896227,-84.4693601,restaurant,american,,6069758032
restaurant,Punch Bowl Social,33.8890305,-84.4696994,restaurant,,,6071970986
restaurant,Goldbergs Fine Foods,33.8890844,-84.4693762,restaurant,sandwich,,6071970987
restaurant,Superica,33.8889309,-84.4692414,restaurant,mexican,,6071970988
restaurant,El Super Pan,33.8886386,-84.4696283,restaurant,mexican,,6074958013
restaurant,Garden & Gun Club,33.8892609,-84.4687647,restaurant,steak_house,,6074958016
restaurant,Cirque Blue,33.7773218,-84.4081264,restaurant,,,6198995485
restaurant,Le Fat,33.7782031,-84.4089365,restaurant,vietnamese;french,,6205863385
restaurant,Public School 404,33.7804875,-84.4108159,restaurant,,,6205863486
restaurant,Unknown,33.7927976,-84.3971092,restaurant,japanese,,6205863488
restaurant,Rreal Tacos,33.7817754,-84.4078552,restaurant,mexican,,6208524787
restaurant,Bartaco,33.7789048,-84.4094598,restaurant,tacos,,6208525685
restaurant,Alluvia,33.7793475,-84.3885362,restaurant,,,6219792185
restaurant,Superica,33.8599153,-84.3810786,restaurant,mexican,,6266308586
restaurant,Hal’s Steakhouse,33.8546929,-84.3816904,restaurant,steak_house,,6266308588
restaurant,Bar Taco,33.8583693,-84.3814764,restaurant,mexican,,6266313286
restaurant,Volare,33.6589022,-84.4087899,restaurant,,,6298095435
restaurant,Thai Heaven,33.6592625,-84.4093383,restaurant,,,6298095436
restaurant,Buffalo Wild Wings,33.8426032,-84.3284064,restaurant,wings,,6365149040
restaurant,1st Wok,33.8438528,-84.3283397,restaurant,chinese,,6365149047
restaurant,Jamrock,33.751784,-84.3913012,restaurant,,,6369218541
restaurant,rise-n-dine,33.7879297,-84.3263504,restaurant,american,,6373280385
restaurant,Lucky’s Burger & Brew,33.7879583,-84.3262546,restaurant,american,,6373280386
restaurant,Double Zero,33.7879838,-84.3261663,restaurant,italian,,6373280387
restaurant,Wagaya,33.7880163,-84.3260385,restaurant,japanese,,6373280388
restaurant,H&F Burger,33.8897196,-84.468137,restaurant,burger,,6382233905
restaurant,Kale Me Crazy,33.7774057,-84.3830267,restaurant,sandwich;salad,,6414923196
restaurant,Hibachi and Wings,33.7780374,-84.3846159,restaurant,japanese,,6414923198
restaurant,Ecco Midtown,33.7787815,-84.3858784,restaurant,european,,6414923201
restaurant,China Moon,33.8650076,-84.4697611,restaurant,chinese,,6433389389
restaurant,Soho,33.865878,-84.4667087,restaurant,,,6434440817
restaurant,Another Broken Egg Cafe,33.86549,-84.4660811,restaurant,,,6434440824
restaurant,Cafe at Pharr,33.8650004,-84.466707,restaurant,sandwich,,6446563201
restaurant,Paces & Vine,33.8650892,-84.4664463,restaurant,,,6446563205
restaurant,Bowl Lab,33.8651731,-84.4722926,restaurant,,,6515524594
restaurant,Kale Me Crazy,33.8775951,-84.4623064,restaurant,,,6565109011
restaurant,Red Pepper Taqueria,33.869673,-84.3359793,restaurant,mexican;tacos,,6592625852
restaurant,La Pastorcita,33.8429759,-84.3292352,restaurant,mexican,,6595142011
restaurant,Desta Ethiopian Kitchen,33.8378955,-84.3103135,restaurant,ethiopian,,6595314833
restaurant,Loca Luna,33.7885663,-84.3691275,restaurant,,,6720138689
restaurant,Jason's Deli,33.8464453,-84.3744611,restaurant,sandwich,,6778604794
restaurant,Truva Turkish Kitchen,33.7774727,-84.3527443,restaurant,regional,,6818125045
restaurant,Tin Drum Asian Kitchen,33.8827129,-84.4620001,restaurant,asian,,6865262344
restaurant,Pizza Hut,33.7216825,-84.3480383,restaurant,pizza,,6903317463
restaurant,Amalfi Pizza,33.7595906,-84.386976,restaurant,pizza;italian,,6952270985
restaurant,Cuts Steakhouse,33.7598453,-84.3857682,restaurant,steak_house,,6952303685
restaurant,Pho King Midtown,33.7801725,-84.3875317,restaurant,vietnamese,,6994004629
restaurant,Sceptre Brewing Arts,33.7603276,-84.3047868,restaurant,american,,7022900329
restaurant,Pizza Hut,33.879904,-84.4619916,restaurant,pizza,,7047749834
restaurant,Mellow Mushroom,33.764836,-84.3886387,restaurant,pizza;american,,7099014676
restaurant,Ria's Bluebird,33.7465496,-84.3736541,restaurant,,,7101656352
restaurant,Tin Lizzy's Cantina,33.7465696,-84.3738821,restaurant,mexican,,7101656353
restaurant,Six Feet Under Pub & Fish House,33.7466321,-84.3727743,restaurant,seafood,,7101656354
restaurant,Waffle House,33.7473832,-84.2911849,restaurant,american,,7103181263
restaurant,Nam Phuong,33.8612368,-84.3078953,restaurant,vietnamese,,7107572922
restaurant,Poke Burri,33.8878721,-84.4706371,restaurant,asian,,7172046260
restaurant,Lifting Noodles Ramen,33.8878501,-84.4706123,restaurant,asian,,7172046261
restaurant,Fan T'Asia,33.8878371,-84.4705204,restaurant,asian,,7172046263
restaurant,Margaritaville,33.7585278,-84.3923709,restaurant,,,7221379843
restaurant,Good Game,33.8888452,-84.4698922,restaurant,,,7245871023
restaurant,Fadó Irish Pub,33.7796289,-84.3840446,restaurant,american,,7447878472
restaurant,Sweet Georgia's Juke Joint,33.6428745,-84.4327257,restaurant,,,7495521933
restaurant,Trade Root Restaurant & Lounge,33.8502864,-84.3630645,restaurant,mediterranean,,7741648135
restaurant,planet Bombay,33.7541678,-84.3669633,restaurant,,,7774632886
restaurant,Chama,33.8465547,-84.3725394,restaurant,,,7881991786
restaurant,New York Prime,33.8515922,-84.3642992,restaurant,steak_house;seafood,,8001331411
restaurant,Honeysuckle Gelato,33.7315974,-84.4211581,restaurant,ice_cream,,8018660836
restaurant,Talat Market,33.7317567,-84.3839743,restaurant,thai,,8048082826
restaurant,Meehan's Public House,33.7592008,-84.3877562,restaurant,,,8067978703
restaurant,Mr. Hibachi,33.7543613,-84.3883153,restaurant,asian,,8103555714
restaurant,Buenas Dias Cafe,33.7538528,-84.3886821,restaurant,mexican,,8103555716
restaurant,Alma Cocina,33.7591852,-84.3874023,restaurant,mexican,,8116743032
restaurant,The Tavern,33.8895904,-84.4691335,restaurant,american,,8164859523
restaurant,Pokeworks,33.879905,-84.4616454,restaurant,,,8177595183
restaurant,By George,33.7570491,-84.3878154,restaurant,,,8199608304
restaurant,Quick Cafe,33.7902042,-84.3736235,restaurant,,,8235753638
restaurant,Longleaf Restaurant,33.7900167,-84.3734849,restaurant,,,8235753644
restaurant,Trader Vic's Atlanta,33.7610585,-84.3833034,restaurant,polynesian;asian,,8241708969
restaurant,Hudson Grille,33.757327,-84.3933177,restaurant,american,,8258437011
restaurant,Bite of Korea,33.7638128,-84.3680821,restaurant,korean,,8473564122
restaurant,Buckhead Pizza Co.,33.84587,-84.3698854,restaurant,,,8590197217
restaurant,LongHorn Steakhouse,33.8171672,-84.3109723,restaurant,steak_house,,8651848604
restaurant,Outback Steakhouse,33.8167612,-84.3153043,restaurant,american;steak,,8651848639
restaurant,Chili's,33.8163457,-84.3157363,restaurant,tex-mex,,8651848640
restaurant,Taziki's Mediterranean Cafe,33.8142186,-84.3098356,restaurant,greek,,8651874485
restaurant,Vinny's N.Y. Pizza,33.7783138,-84.3848254,restaurant,pizza,,8770194622
restaurant,TUK TUK Thai Food Loft,33.8016118,-84.3925007,restaurant,thai,,8825648846
restaurant,Grana,33.805921,-84.366886,restaurant,italian,,8825648848
restaurant,Little Rey “Al Carbon”,33.8079791,-84.366314,restaurant,mexican,,8825648849
restaurant,Canoe,33.8597972,-84.4552639,restaurant,,,8895746519
restaurant,Farm Burger,33.847265,-84.3726947,restaurant,,,8895765317
restaurant,Buttermilk Kitchen,33.869857,-84.3806275,restaurant,,,8895812117
restaurant,Mirko Pasta,33.8700108,-84.3806265,restaurant,,,8895812217
restaurant,10 Degrees South,33.8690534,-84.3806675,restaurant,,,8895812417
restaurant,Taste of Tropical,33.7409846,-84.4172066,restaurant,caribbean,,8975632103
restaurant,Hot Wing Kitchen,33.7409846,-84.4169162,restaurant,,,8975632105
restaurant,Papa Chow,33.6563082,-84.5138401,restaurant,,,8975673046
restaurant,Buffalo Wild Wings,33.6562831,-84.5114484,restaurant,wings,,8975673089
restaurant,The STATEhouse Grill,33.7360217,-84.3885779,restaurant,,,9147015894
restaurant,Wings & Seafood,33.721657,-84.4084456,restaurant,,,9176612159
restaurant,Pizza Hut,33.687975,-84.4089307,restaurant,pizza,,9176612248
restaurant,Moonsoon Masala,33.8590438,-84.309073,restaurant,chinese,,9256328204
restaurant,Lions the Ultra Lounge,33.8588656,-84.3090987,restaurant,,,9256328206
restaurant,Little Lagos,33.8585972,-84.3091258,restaurant,african,,9256328208
restaurant,Hong Kong City,33.8585463,-84.3091398,restaurant,chinese,,9256328209
restaurant,Unknown,33.6580352,-84.5033675,restaurant,,,9370290426
restaurant,Karma Farm,33.8583576,-84.3817793,restaurant,,,9519346614
restaurant,The Ashford,33.8609719,-84.3311268,restaurant,regional,,9561429829
restaurant,Watchman’s,33.7565658,-84.3640474,restaurant,,,9569936917
restaurant,PreView Restaurant,33.8146971,-84.3910925,restaurant,,,9679265014
restaurant,EATaliano Kitchen,33.8282788,-84.3330076,restaurant,italian,,9756454747
restaurant,Atlanta Breakfast Club,33.764851,-84.3954342,restaurant,breakfast,,9758185817
restaurant,Earl of Sandwich,33.8529945,-84.3628929,restaurant,sandwich,,9758222479
restaurant,Eclipse di Luna,33.8319906,-84.3617567,restaurant,tapas,,9758274200
restaurant,Sushi Kiku,33.8308838,-84.3568227,restaurant,sushi,,9758287729
restaurant,Toast on Lenox,33.8305939,-84.3562278,restaurant,,,9758287730
restaurant,Velvet Taco,33.8400027,-84.3810203,restaurant,mexican,,9758328879
restaurant,Montie's,33.8364835,-84.3359678,restaurant,,,9789181484
restaurant,Don Pollo Mexican Bar & Grill,33.8355834,-84.3364935,restaurant,,,9789181485
restaurant,Nina’s Bar & Grill,33.8378202,-84.3340688,restaurant,,,9789181490
restaurant,Genes,33.7509489,-84.3096126,restaurant,barbecue,,9790443970
restaurant,Mix'd Up,33.7506654,-84.30959,restaurant,burger,,9790443978
restaurant,The Corner Taqueria,33.8837329,-84.5149924,restaurant,,,9798949994
restaurant,Ponko Chicken,33.7734982,-84.2953177,restaurant,chicken;japanese,,9867058294
restaurant,Mami's La Cubana,33.6585056,-84.408061,restaurant,,,9901447103
restaurant,Sombreros Mexican Cantina,33.655686,-84.4022749,restaurant,,,9901565738
restaurant,IHOP,33.6535902,-84.3973279,restaurant,,,9901866643
restaurant,APRON,33.6526159,-84.4007899,restaurant,,,9901901722
restaurant,KIMPTON,33.6529615,-84.4002192,restaurant,,,9901970644
restaurant,Restaurant 356,33.6518146,-84.3985481,restaurant,,,9902024138
restaurant,Airport View Restaurant,33.6538388,-84.4101365,restaurant,,,9902059046
restaurant,Grub Fresh Bowls & Wraps,33.6584845,-84.4178724,restaurant,,,9902326628
restaurant,Eataliano Kitchen,33.8888668,-84.4702203,restaurant,,,9960909423
restaurant,Cameli's,33.7644264,-84.3489355,restaurant,pizza,,10000798501
restaurant,Blue India,33.7796273,-84.3838628,restaurant,indian,,10129258870
restaurant,El Tesoro,33.749472,-84.342591,restaurant,mexican,,10130708680
restaurant,Pho Dai Loi,33.6438893,-84.3640193,restaurant,vietnamese,,10151661017
restaurant,Cuddlefish,33.7735227,-84.295107,restaurant,sushi;japanese,,10161081495
restaurant,The Juniper Cafe,33.8166078,-84.448032,restaurant,asian,,10278631902
restaurant,VN Sandwich,33.8749893,-84.5298164,restaurant,vietnamese,,10589817933
restaurant,Mariscos Las Islitas,33.8748342,-84.5301098,restaurant,mexican,,10589817935
restaurant,No. 1 China,33.8764043,-84.5328657,restaurant,chinese,,10589847714
restaurant,Pita,33.8762843,-84.5333645,restaurant,greek,,10589847721
restaurant,Metro Diner & Bar,33.7598127,-84.3863895,restaurant,american,,10672005206
restaurant,Wing Factory,33.8704769,-84.3796198,restaurant,chicken,,10710092005
restaurant,Playa Bowls,33.8881625,-84.3144058,restaurant,,,10731821705
restaurant,Taichi Bubble Tea,33.8280349,-84.3321304,restaurant,noodle,,10753674646
restaurant,Adios Cafe,33.749891,-84.4010243,restaurant,breakfast;mexican;coffee_shop,,10777981206
restaurant,¡La Bodega!,33.7363587,-84.4119605,restaurant,coffee_shop;sandwich;salvadorian;honduran;pupusa,,10814898673
restaurant,Tin Drum Asian Kitchen,33.8284522,-84.3290224,restaurant,asian,,10844923767
restaurant,Chi Chi Vegan,33.8284394,-84.3295455,restaurant,,,10902684613
restaurant,Michi Ru Asian Cuisine,33.8426392,-84.4983216,restaurant,asian,,10959771673
restaurant,D Cafe and Catering,33.7437043,-84.4383708,restaurant,,,10965679813
restaurant,Firewall Food Stop,33.7436449,-84.4383156,restaurant,,,10965679814
restaurant,Slutty Vegan,33.7432979,-84.4380097,restaurant,,,10965679815
restaurant,Augie's Cafe,33.7432212,-84.4379192,restaurant,american;breakfast,,10965679816
restaurant,Boxcar at Hop City West End,33.7299052,-84.4185637,restaurant,,,10965679818
restaurant,Nobu,33.8542445,-84.3632253,restaurant,sushi;asian,,10977757610
restaurant,Basil's Restaurant & Tapas Bar,33.8361585,-84.3759718,restaurant,restaurant,,11061716402
restaurant,Fortune Cookie Restaurant,33.826571,-84.3333549,restaurant,chinese,,11085582812
restaurant,P.F. Chang's,33.6409856,-84.4386942,restaurant,asian,,11094544243
restaurant,Gordon Biersch Brewery Restaurant,33.6408256,-84.4397113,restaurant,american,,11094544259
restaurant,Glenn's Kitchen,33.7569695,-84.392911,restaurant,american,,11137522234
restaurant,Cafe Sunflower,33.81271,-84.393143,restaurant,,,11139946061
restaurant,Hoots Wings By Hooters,33.7464606,-84.3576639,restaurant,wings,,11152068852
restaurant,Aleppo Kitchen,33.7385222,-84.3444816,restaurant,syrian,,11165092398
restaurant,Delbar,33.761432,-84.3603964,restaurant,middle_eastern,,11165708867
restaurant,Curry Up Now,33.7462432,-84.357887,restaurant,indian,,11215833605
restaurant,Taqueria Tsunami,33.746404,-84.3578842,restaurant,,,11218323744
restaurant,Muss & Turner's,33.8493481,-84.4918385,restaurant,american,,11221469637
restaurant,Old Brick Pit,33.8805664,-84.3203182,restaurant,barbecue,,11244238173
restaurant,Whoopsie's,33.7534631,-84.3493682,restaurant,,,11254352267
restaurant,Chi Chi Vegan,33.7534834,-84.3495842,restaurant,taco,,11254352271
restaurant,Snooze - An A M. Eatery,33.7800161,-84.3678373,restaurant,american;breakfast,,11261587610
restaurant,Wylie & Rum Island Grill,33.7521822,-84.3495661,restaurant,cuban,,11263370249
restaurant,La Semilla,33.7468241,-84.3614924,restaurant,cuban;caribbean,,11264952974
restaurant,envegan,33.7469238,-84.3616327,restaurant,,,11264952975
restaurant,Tropical Smoothie Cafe,33.7469309,-84.3618404,restaurant,,,11264952977
restaurant,Salata,33.745192,-84.3577863,restaurant,,,11265069693
restaurant,First Watch,33.7450542,-84.3577879,restaurant,american;breakfast,,11265069694
restaurant,Bacchanalia,33.7947137,-84.4272646,restaurant,american,,11287482692
restaurant,Atlas,33.8399596,-84.382688,restaurant,,,11287492833
restaurant,Hayakawa,33.783342,-84.4114228,restaurant,japanese,,11287494516
restaurant,Mujō,33.7861054,-84.4106648,restaurant,japanese;sushi,,11287503911
restaurant,Bomb Biscuit Co.,33.761441,-84.3653524,restaurant,breakfast,,11287504096
restaurant,The Busy Bee Cafe,33.7544203,-84.4139693,restaurant,,,11287510287
restaurant,Fishmonger,33.7728011,-84.3526859,restaurant,seafood,,11289852785
restaurant,Fishmonger,33.7596269,-84.3289412,restaurant,seafood,,11289852786
restaurant,Chido & Padres,33.8426263,-84.3832126,restaurant,mexican,,11289971402
restaurant,The Alden,33.8885285,-84.3142329,restaurant,,,11290082648
restaurant,The Chastain,33.8727855,-84.3963923,restaurant,,,11290115241
restaurant,Snooze,33.8797098,-84.380913,restaurant,breakfast,,11295716757
restaurant,D92,33.7719559,-84.2937948,restaurant,korean;barbecue,,11296392979
restaurant,HandleBar,33.7544335,-84.3720279,restaurant,american,,11314810969
restaurant,Deshi Masala Grill and Cafe,33.7881474,-84.4938544,restaurant,,,11347002705
restaurant,Fox Bros BBQ,33.8613289,-84.3397758,restaurant,barbecue,,11440010575
restaurant,Kaleidoscope,33.8609032,-84.3318199,restaurant,american,,11440010576
restaurant,Verde,33.8609977,-84.3309443,restaurant,mexican,,11440010577
restaurant,Haven,33.8606403,-84.3305182,restaurant,american,,11440010580
restaurant,Vero Pizzeria,33.8607383,-84.3301596,restaurant,pizza,,11440010581
restaurant,J. Christopher's,33.8611203,-84.3300318,restaurant,breakfast,,11440010582
restaurant,Galla's Pizza,33.8816735,-84.3188233,restaurant,pizza,,11440010587
restaurant,RUCHI BAngladeshi Cuisine,33.8814814,-84.3191418,restaurant,asian,,11440010588
restaurant,CAVA,33.8848131,-84.3156442,restaurant,mediterranean,,11440010594
restaurant,Bangkok Street Food,33.8838083,-84.3160012,restaurant,thai,,11440010598
restaurant,Taqueria del Sol,33.8836657,-84.31594,restaurant,mexican,,11440010599
restaurant,gusto!,33.8837495,-84.31642,restaurant,american,,11440010600
restaurant,Okiboru Tsukemen & Ramen,33.8161351,-84.390266,restaurant,japanese,,11563553587
restaurant,Rreal Tacos,33.7774169,-84.3834747,restaurant,mexican,,11580959121
restaurant,Lantana,33.7869702,-84.3812993,restaurant,american,,11602341825
restaurant,Sister,33.8479272,-84.3663338,restaurant,sandwich;salad,,11617900203
restaurant,Nick's Food To Go,33.7475328,-84.3796967,restaurant,greek,,11684875290
restaurant,Mellow Mushroom,33.8023062,-84.3931437,restaurant,pizza,,11687946592
restaurant,Bell Street Burritos,33.8046378,-84.3937603,restaurant,mexican,,11687946593
restaurant,Sufi's Kitchen,33.8044218,-84.3937956,restaurant,mediterranean,,11687946594
restaurant,Irie Mon Cafe,33.8035669,-84.3938242,restaurant,,,11687946595
restaurant,Morton's The Steakhouse,33.7629675,-84.3861707,restaurant,steak_house,,11709646146
restaurant,Bottle Rocket,33.7500505,-84.4008904,restaurant,sushi;japanese,,11711442297
restaurant,Match Bar & Oven,33.7494742,-84.4018186,restaurant,american,,11711454745
restaurant,Old Lady Gang - A Southern Eatery,33.7496615,-84.399331,restaurant,american;regional,,11717009042
restaurant,Omni Coffee & Eggs,33.7474592,-84.4019052,restaurant,american;coffee_shop,,11725147698
restaurant,255 Tapas Lounge,33.7476811,-84.4016652,restaurant,tapas,,11725147717
restaurant,Frost Bistro & Bar,33.7470767,-84.4025409,restaurant,american,,11725460032
restaurant,The Projects Restaurant And Lounge,33.7472992,-84.4015505,restaurant,american,,11732255905
restaurant,El Cardenal Cafe,33.8835125,-84.4804983,restaurant,,,11736697810
restaurant,Yay! Beignet & Bistro,33.7578156,-84.3652293,restaurant,,,11736867364
restaurant,First Watch,33.8497432,-84.4927796,restaurant,,,11742438788
restaurant,South City Kitchen,33.849284,-84.4922098,restaurant,,,11742458796
restaurant,The Dinner A’Fare,33.8493986,-84.4916679,restaurant,,,11742676315
restaurant,Esco Restaurant and Tapas,33.7458244,-84.4037657,restaurant,american;tapas,,11746037646
restaurant,CZ Smokez BBQ,33.7456131,-84.405552,restaurant,barbecue,,11747136662
restaurant,Tyde Tate Kitchen,33.7522375,-84.3951723,restaurant,thai,,11766670624
restaurant,El Viñedo Local,33.7743842,-84.3849526,restaurant,South American,,11772521562
restaurant,Snooze,33.8810607,-84.4615135,restaurant,breakfast,,11783573081
restaurant,CAVA,33.8812722,-84.4631796,restaurant,mediterranean,,11783619200
restaurant,Local Motives,33.7650334,-84.3894336,restaurant,american,,11812635161
restaurant,Good Kitchen,33.8852921,-84.5156395,restaurant,,,11822659980
restaurant,Atwoods,33.7774379,-84.3870433,restaurant,pizza,,11860857879
restaurant,Bench Warmers,33.7754414,-84.2994978,restaurant,american,,11874659835
restaurant,Sheba Restaurant & Lounge,33.8279751,-84.3265249,restaurant,american;seafood,,11914392964
restaurant,Danaoln Crepe,33.7523462,-84.3900655,restaurant,,,11916291703
restaurant,High Velocity,33.7613239,-84.385077,restaurant,american,,11927242645
restaurant,Atalian Kitchen & Bar,33.7599778,-84.3859249,restaurant,italian,,11927242647
restaurant,H&F Burger,33.7728531,-84.3656103,restaurant,burger,,11948789326
restaurant,La Fonda Latina,33.8758037,-84.3800281,restaurant,mexican,,11963632003
restaurant,Fellini's Pizza,33.8760517,-84.3800018,restaurant,pizza,,11963632004
restaurant,Young Blood,33.764964,-84.3419166,restaurant,,,11964771984
restaurant,Your Pie,33.6590277,-84.4194727,restaurant,pizza,,12013977243
restaurant,Paschal's,33.6405888,-84.4363688,restaurant,american,,12025799423
restaurant,Capolinea,33.7586641,-84.4004012,restaurant,american;italian,,12029129915
restaurant,Tin Lizzy's Cantina,33.759812,-84.3866832,restaurant,tex-mex,,12042668620
restaurant,Gibney's Pub,33.7603622,-84.3862285,restaurant,american,,12042668621
restaurant,Polaris,33.7614918,-84.3868126,restaurant,american,,12054186983
restaurant,Taste of Greece,33.7742077,-84.3844886,restaurant,greek;mediterranean,,12061232569
restaurant,Egg Harbor Cafe,33.8051393,-84.3940469,restaurant,american;breakfast,,12066534454
restaurant,Osha Thai Sushi Galleria,33.8049216,-84.3939776,restaurant,asian;sushi;thai,,12066534455
restaurant,The Hive Buckhead,33.8054353,-84.3936232,restaurant,american,,12066619840
restaurant,Ding Tea,33.7821191,-84.4078121,restaurant,,,12074442997
restaurant,Pielands,33.7822964,-84.3538294,restaurant,pizza;sandwich,,12089351506
restaurant,North Italia,33.8478553,-84.3637252,restaurant,italian,,12099592129
restaurant,Willy's Mexicana Grill,33.8491994,-84.4282085,restaurant,tex-mex,,12113316330
restaurant,Taza Grill,33.8406571,-84.4846167,restaurant,,,12121298115
restaurant,Livingston Restaurant & Bar,33.772407,-84.3846918,restaurant,american,,12134269540
restaurant,The Ponce Room Bar & Kitchen,33.7721288,-84.3851287,restaurant,american,,12134269560
restaurant,Flavor Rich Restaurant,33.7694221,-84.3849899,restaurant,american,,12143249228
restaurant,Nikolai's Roof,33.7613457,-84.3830653,restaurant,european,,12145028307
restaurant,Zakia,33.848966,-84.3745779,restaurant,,,12168449042
restaurant,Pachengo's,33.8387663,-84.3801462,restaurant,,,12168883456
restaurant,Bella Cucina,33.838302,-84.3801139,restaurant,,,12168883459
restaurant,Humble Pie,33.784946,-84.4115169,restaurant,pizza,,12177511379
restaurant,Barcelona,33.7846191,-84.410843,restaurant,,,12177511380
restaurant,Snooze,33.7813446,-84.4112776,restaurant,breakfast,,12177511387
restaurant,Pancake Social,33.7717865,-84.3652924,restaurant,,,12177511391
restaurant,Ssamjang,33.8804916,-84.467766,restaurant,korean,,12177590909
restaurant,Dead End Drinks,33.7585816,-84.3315433,restaurant,,,12179489277
restaurant,The Flying Biscuit,33.7628845,-84.3375175,restaurant,southern,,12179490236
restaurant,Marcel,33.7856751,-84.4126146,restaurant,french,,12180427323
restaurant,v12 Restaurant,33.7706677,-84.389172,restaurant,american,,12198020683
restaurant,Yard House,33.7947208,-84.4053928,restaurant,american,,12245499589
restaurant,Sugar Factory,33.7833762,-84.3840188,restaurant,american,,12316958958
restaurant,Silverlake Ramen,33.7834098,-84.3842235,restaurant,ramen;american;oriental,,12316958959
restaurant,Bulla Gastrobar,33.7834194,-84.3847646,restaurant,spanish;tapas,,12322566550
restaurant,King Springs Chinese Restaurant,33.8619749,-84.5178815,restaurant,chinese,,12339923909
restaurant,Johnny Rockets,33.7617013,-84.3950157,restaurant,american,,12346357101
restaurant,Edgar's Proof & Provision,33.7724536,-84.3844007,restaurant,american,,12371914812
restaurant,683 Midtown Bar and Bistro,33.7731496,-84.3846182,restaurant,american,,12372464222
restaurant,Lyla Lila,33.7735688,-84.3846169,restaurant,italian,,12372464223
restaurant,Belly Restaurant & Lounge,33.7738376,-84.3849554,restaurant,american,,12372464224
restaurant,Boone's,33.8149588,-84.4056336,restaurant,american;southern,,12390483011
restaurant,Taste On Pine,33.7675893,-84.3825209,restaurant,american,,12396944447
restaurant,Za'Acai Cafe,33.7706319,-84.3821347,restaurant,açaí,,12401065993
restaurant,Café 30a,33.7644712,-84.3883013,restaurant,american,,12410706574
restaurant,Masti Fun Indian Street Eats,33.7783317,-84.3852938,restaurant,indian,,12417463362
restaurant,The Melting Pot,33.7752994,-84.3848141,restaurant,fondue,,12417463371
